playerID,Years_Batted,totGB,totRB,totHB,tot2B,tot3B,totHRB,totSOB,Years_Pitched,totGP,totRP,totHP,totW,totL,totHRP,totSOP,totIPOuts,totER,totBB,Years_Fielded,totGF,totA,totPO,totE,totDP,totPB,totCS,totInnOuts,totSB,debut,finalGame,deathYear,inducted
alexape01,20,710,155,379,60,13,11,279,20,703,1869,4904,376,210,167,2227,15699,1493,963,20,704,1434,191,26,51,0,3,129,2,1911-04-15,1930-05-28,1950,1
aaronha01,23,3315,2185,3796,628,99,761,1396,0,0,0,0,0,0,0,0,0,0,0,23,3038,430,7467,144,218,0,0,78866,0,1954-04-13,1976-10-03,,1
alomaro01,17,2437,1540,2796,521,81,214,1172,0,0,0,0,0,0,0,0,0,0,0,17,2383,6691,4578,190,1441,0,0,61284,0,1988-04-22,2004-09-05,,1
allisdo01,10,318,236,381,43,10,2,40,1,1,5,11,0,0,0,0,15,1,1,10,344,270,1317,238,24,52,0,0,0,1871-05-05,1883-07-13,1916,0
adamsba01,19,486,79,216,31,15,3,178,19,486,1134,2861,197,140,70,1047,9070,921,436,19,486,653,58,17,17,0,1,84,3,1906-04-18,1926-08-11,1968,0
altroni01,19,232,52,98,9,1,2,1,16,220,606,1466,84,76,17,430,4596,447,274,17,229,621,187,31,24,0,2,54,1,1898-07-14,1933-10-01,1965,0
allenjo02,13,369,82,124,12,3,4,155,13,356,928,1855,142,75,105,1070,5864,816,741,13,356,366,104,21,24,0,1,13,0,1932-04-19,1944-09-26,1959,0
adamsbo03,14,1281,591,1082,188,49,37,447,0,0,0,0,0,0,0,0,0,0,0,14,1066,2262,1748,158,371,0,0,6022,0,1946-04-16,1959-04-22,1997,0
ageeto01,12,1137,563,1007,171,27,133,928,0,0,0,0,0,0,0,0,0,0,0,12,1081,53,2399,61,18,0,0,26681,0,1962-09-14,1973-09-30,2001,0
alouma01,15,1688,785,1793,242,50,31,381,1,1,0,3,0,0,0,3,6,0,1,15,1500,177,3821,72,156,0,0,36110,0,1960-09-26,1974-06-21,2011,0
akerja01,11,496,3,7,2,0,0,51,11,495,312,679,47,45,64,404,2238,272,274,11,495,167,65,8,20,0,0,2239,0,1964-05-03,1974-09-27,,0
alouje01,15,1393,448,1222,171,26,32,269,0,0,0,0,0,0,0,0,0,0,0,15,1057,63,1698,58,16,0,0,25217,0,1963-09-10,1979-09-29,,0
alexado01,19,568,19,44,8,0,0,77,19,567,1569,3418,194,179,331,1544,10190,1433,984,19,567,525,266,32,38,0,0,10190,0,1971-06-26,1989-09-27,,0
abbotji01,10,263,0,2,0,0,0,10,10,263,880,1779,87,108,154,888,5022,791,620,10,263,300,72,9,16,0,0,5022,0,1989-04-08,1999-07-21,,0
aguilri01,16,752,12,28,3,0,3,38,16,747,576,1256,88,82,140,1047,3946,519,357,16,747,179,100,5,9,0,0,3946,0,1985-06-12,2000-09-06,,0
cruiswa01,10,736,293,644,83,39,30,250,0,0,0,0,0,0,0,0,0,0,0,9,670,58,1314,52,19,0,0,0,0,1914-04-14,1924-05-22,1975,0
furilca01,15,1846,908,1944,333,56,194,451,0,0,0,0,0,0,0,0,0,0,0,15,1775,152,3376,77,34,0,0,18335,0,1946-04-16,1960-05-07,1989,0
mcauldi01,16,1775,896,1540,231,71,199,984,0,0,0,0,0,0,0,0,0,0,0,16,1795,4251,3291,264,896,0,0,43638,0,1960-09-17,1975-09-01,2016,0
stonest01,11,341,9,22,2,0,0,92,11,321,882,1711,107,93,184,1067,5371,790,718,11,321,254,125,22,13,0,0,5371,0,1971-04-08,1981-09-29,,0
dennyjo01,13,329,45,98,9,2,0,165,13,328,975,2110,124,110,138,1158,6503,861,784,13,328,452,182,32,46,0,0,6503,0,1974-09-12,1986-08-18,,0
davisma01,15,625,16,26,3,4,1,54,15,624,582,1068,51,84,129,1007,3435,530,534,15,624,151,29,16,10,0,0,3435,0,1980-09-12,1997-09-28,,0
montgje01,13,700,0,0,0,0,0,1,13,700,347,785,46,52,81,733,2606,316,296,13,700,103,86,6,9,0,0,2606,0,1987-08-01,1999-10-02,,0
gantro01,16,1884,1109,1694,309,51,329,1448,0,0,0,0,0,0,0,0,0,0,0,16,1730,647,3305,115,124,0,0,43539,0,1987-09-06,2003-05-25,,0
martied01,18,2089,1235,2281,521,15,317,1226,0,0,0,0,0,0,0,0,0,0,0,16,592,1025,566,81,107,0,0,14488,0,1987-09-12,2004-10-03,,0
gehrilo01,17,2198,1918,2764,542,166,503,807,0,0,0,0,0,0,0,0,0,0,0,17,2181,1099,19834,197,1593,0,0,915,0,1923-06-15,1939-04-30,1941,1
simmoal01,20,2234,1522,2951,545,149,313,746,0,0,0,0,0,0,0,0,0,0,0,20,2164,170,5039,94,38,0,0,492,0,1924-04-15,1944-07-01,1956,1
lemonbo01,15,620,148,274,54,9,37,242,13,464,1200,2591,209,130,182,1294,8639,1037,1266,15,480,724,303,33,81,0,1,2693,1,1941-09-09,1958-07-01,2000,1
ferreri01,18,1884,687,1692,324,45,28,277,0,0,0,0,0,0,0,0,0,0,0,18,1806,1127,7248,135,139,142,0,0,0,1929-04-19,1947-09-14,1995,1
carewro01,19,2483,1430,3064,449,112,92,1037,0,0,0,0,0,0,0,0,0,0,0,19,2333,3717,13592,261,1805,0,0,59524,0,1967-04-11,1985-10-05,,1
donlimi01,12,1054,673,1287,177,97,51,40,2,4,15,16,0,1,1,6,49,13,14,11,975,165,2432,176,60,0,0,135,0,1899-07-19,1914-10-01,1933,0
whiteha01,12,337,15,37,7,0,0,91,12,336,443,875,46,54,47,349,2761,387,450,12,336,197,68,15,13,0,0,15,0,1941-04-22,1954-05-04,2001,0
kuzavbo01,10,217,21,22,1,0,1,97,10,216,428,851,49,44,55,449,2599,389,415,10,216,112,33,9,9,0,0,350,0,1946-09-21,1957-09-29,,0
gosgeji01,10,705,197,411,67,16,30,316,0,0,0,0,0,0,0,0,0,0,0,10,580,36,1162,18,23,0,0,12405,0,1963-05-04,1974-09-22,,0
mayle01,18,2084,965,2041,343,31,356,1578,0,0,0,0,0,0,0,0,0,0,0,17,1604,903,13111,90,1240,0,0,40109,0,1965-09-01,1982-09-24,,0
campabe01,19,2365,1196,2284,317,87,82,1162,1,1,1,1,0,0,0,1,3,1,2,19,2318,6438,3840,393,1233,0,0,58337,1,1964-07-23,1983-10-01,,0
bakerdu01,19,2079,987,2023,326,23,247,940,0,0,0,0,0,0,0,0,0,0,0,19,1943,136,4149,61,54,0,0,49161,0,1968-09-07,1986-10-04,,0
cedence01,17,2023,1088,2096,439,60,199,945,0,0,0,0,0,0,0,0,0,0,0,17,1992,197,6041,92,180,0,0,49767,0,1970-06-20,1986-06-02,,0
rayjo01,10,1353,604,1502,294,36,53,329,0,0,0,0,0,0,0,0,0,0,0,10,1317,3836,2757,123,828,0,0,34003,0,1981-09-02,1990-09-30,,0
plesada01,18,1065,0,1,0,0,0,10,18,1065,480,980,65,71,105,1041,3217,435,402,18,1065,100,9,3,6,0,0,3217,0,1986-04-11,2003-09-28,,0
sheffga01,22,2620,1663,2729,473,27,515,1197,0,0,0,0,0,0,0,0,0,0,0,22,2256,1245,3361,174,136,0,0,57402,0,1988-09-03,2009-09-30,,0
rizzuph01,13,1713,898,1633,242,62,40,409,0,0,0,0,0,0,0,0,0,0,0,13,1701,4813,3327,268,1249,0,0,5659,0,1941-04-14,1956-08-16,2007,1
schmimi01,18,2440,1525,2267,417,59,552,1910,0,0,0,0,0,0,0,0,0,0,0,18,2435,5288,2872,335,587,0,0,61948,0,1972-09-12,1989-05-28,,1
roganbu99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
puckeki01,12,1807,1087,2334,417,59,212,982,0,0,0,0,0,0,0,0,0,0,0,12,1731,146,4443,52,37,0,0,44520,0,1984-05-08,1995-09-28,2006,1
dyered01,6,129,31,35,7,3,2,14,6,69,164,316,15,15,11,63,768,135,96,6,78,69,31,7,2,0,0,0,0,1922-07-08,1927-04-12,1964,0
pafkoan01,17,1876,850,1812,267,63,213,487,0,0,0,0,0,0,0,0,0,0,0,17,1806,593,3439,98,67,0,0,10082,0,1943-09-24,1959-09-29,2013,0
shantbo01,16,584,60,108,20,2,1,96,16,543,825,1807,119,100,152,1080,5846,732,646,16,544,471,178,16,49,0,0,3050,0,1949-05-01,1964-09-29,,0
mayje01,10,556,120,357,63,10,15,293,0,0,0,0,0,0,0,0,0,0,0,10,525,248,2649,29,36,41,129,12000,174,1964-09-19,1973-06-03,1996,0
huntro01,12,1483,745,1429,223,23,39,382,0,0,0,0,0,0,0,0,0,0,0,12,1420,3807,2822,185,713,0,0,35215,0,1963-04-16,1974-09-28,,0
mcgratu01,19,852,15,40,7,0,1,59,19,850,612,1356,99,95,109,1157,4701,541,615,19,850,226,77,24,17,0,0,4701,0,1965-04-18,1984-09-25,2004,0
howear01,11,902,269,688,140,24,44,290,0,0,0,0,0,0,0,0,0,0,0,11,849,1608,1798,69,297,0,0,19116,0,1974-07-10,1985-04-19,,0
thomago01,13,1453,684,1057,212,13,270,1362,0,0,0,0,0,0,0,0,0,0,0,12,1182,56,2994,51,15,0,0,29100,0,1973-04-06,1986-10-05,,0
stewada01,16,545,6,10,1,1,0,22,16,545,1304,2598,178,135,277,1814,8288,1195,1082,16,545,242,206,29,21,0,0,8288,0,1978-09-22,1995-07-17,,0
appieke01,16,421,4,8,0,0,0,39,16,421,1187,2459,169,139,238,2017,7882,1097,951,16,421,228,202,12,25,0,0,7882,0,1989-06-04,2004-04-23,,0
grissma02,17,2217,1221,2320,393,59,232,1282,0,0,0,0,0,0,0,0,0,0,0,17,2140,99,4989,67,24,0,0,54379,0,1989-08-22,2005-07-31,,0
rueteki01,13,357,45,98,9,0,0,107,13,348,1022,2134,131,93,227,835,5875,928,593,13,348,446,142,7,56,0,0,5875,0,1993-07-07,2005-07-29,,0
nevinph01,12,1218,584,1131,209,6,208,1019,0,0,0,0,0,0,0,0,0,0,0,12,1069,1122,3709,112,350,25,27,25668,71,1995-06-11,2006-09-29,,0
orourji01,23,2018,1740,2665,467,153,64,364,2,6,14,17,0,1,0,4,59,9,2,23,2079,947,5485,696,170,196,0,0,0,1872-04-26,1904-09-22,1919,1
langebi01,7,811,689,1055,133,80,39,86,0,0,0,0,0,0,0,0,0,0,0,7,815,387,2108,183,76,7,0,0,0,1893-04-27,1899-10-15,1950,0
jacksjo01,13,1346,882,1791,310,168,55,160,0,0,0,0,0,0,0,0,0,0,0,13,1333,200,2671,107,49,0,0,369,0,1908-08-25,1920-09-27,1951,0
jonesfi01,15,1794,1184,1923,206,75,21,18,0,0,0,0,0,0,0,0,0,0,0,14,1778,228,3593,150,70,0,0,162,0,1896-04-18,1915-09-01,1934,0
hargrbu01,12,852,314,786,155,58,29,165,0,0,0,0,0,0,0,0,0,0,0,12,747,493,2420,49,46,47,0,0,0,1913-09-18,1930-09-06,1969,0
olivato01,15,1689,877,1933,334,48,223,655,0,0,0,0,0,0,0,0,0,0,0,10,1191,74,2368,64,20,0,0,31322,0,1962-09-09,1976-09-29,,0
bibbyji01,12,344,15,31,6,0,5,89,12,343,805,1579,111,101,132,1094,5220,723,729,12,343,217,89,20,16,0,0,5220,0,1972-09-04,1984-05-26,2010,0
mussimi01,18,560,3,9,1,0,0,13,18,560,1615,3581,277,161,395,2958,11107,1511,818,18,560,513,245,15,37,0,0,11107,0,1991-08-04,2008-09-28,,0
hoffmtr01,18,1047,1,4,2,0,0,11,18,1047,384,857,62,77,102,1147,3307,352,312,18,1047,84,66,4,5,0,0,3307,0,1993-04-06,2010-09-29,,0
edmonji01,17,2075,1284,2012,453,25,406,1801,0,0,0,0,0,0,0,0,0,0,0,17,1988,162,5091,62,68,0,0,48947,0,1993-09-09,2010-09-21,,0
grovele01,17,627,119,202,27,5,15,604,17,624,1606,3895,304,143,162,2302,11976,1349,1193,17,624,724,65,38,26,0,0,154,2,1925-04-14,1941-09-28,1975,1
coopewi01,15,521,111,293,34,17,6,140,15,517,1406,3415,216,178,103,1252,10440,1119,853,15,519,785,102,42,27,0,0,0,0,1912-08-29,1926-07-21,1973,0
houttar01,12,331,37,99,12,1,2,77,12,326,811,1648,87,91,136,640,4671,716,517,12,326,339,105,17,28,0,0,1115,0,1945-04-29,1957-09-22,2003,0
bauerha01,14,1597,854,1470,231,60,171,663,0,0,0,0,0,0,0,0,0,0,0,14,1502,108,2464,47,20,1,0,21327,0,1948-09-06,1961-07-21,2007,0
simsdu01,11,847,263,583,82,7,100,485,0,0,0,0,0,0,0,0,0,0,0,11,765,361,4222,73,81,59,161,17783,299,1964-09-22,1974-09-26,,0
harrato01,17,2155,1115,1954,307,40,195,868,0,0,0,0,0,0,0,0,0,0,0,17,2157,4965,2530,279,765,0,0,53577,0,1969-09-05,1986-10-04,,0
johnto01,26,775,43,142,13,0,5,215,26,774,2053,4865,294,234,308,2293,14396,1775,1283,26,774,1040,240,49,69,0,0,14395,0,1963-09-06,1989-05-25,,0
butlebr01,17,2227,1367,2387,278,131,54,914,0,0,0,0,0,0,0,0,0,0,0,17,2172,122,5322,41,32,0,0,55104,0,1981-08-20,1997-09-28,,0
clemero02,24,744,6,33,6,0,0,70,24,744,1972,4358,366,192,380,4845,15347,1790,1650,24,744,607,328,28,32,0,0,15347,0,1984-05-15,2007-09-16,,0
hernaro01,17,1021,0,1,0,0,0,1,17,1021,478,1012,67,72,96,947,3240,414,467,17,1021,127,53,17,8,0,0,3240,0,1991-09-02,2007-09-25,,0
richmle01,6,251,169,262,29,20,3,73,6,191,1018,1763,75,100,27,552,4749,538,269,6,281,327,121,86,7,0,0,0,0,1879-09-27,1886-10-04,1929,0
killebi01,13,1042,239,753,87,21,4,126,0,0,0,0,0,0,0,0,0,0,0,13,1013,1325,4859,148,130,59,3,153,3,1909-09-13,1921-10-01,1960,0
sherdbi01,15,553,96,214,35,5,9,100,15,518,1338,3048,165,150,153,845,8219,1131,672,15,521,549,84,29,25,0,0,91,1,1918-04-22,1932-06-11,1968,0
kuheljo01,18,2109,1237,2215,412,111,131,616,0,0,0,0,0,0,0,0,0,0,0,17,2062,1166,19445,173,1773,0,0,138,0,1930-07-31,1947-05-11,1984,0
willike01,14,1397,860,1552,285,77,196,287,0,0,0,0,0,0,0,0,0,0,0,13,1301,167,2956,137,41,0,0,0,0,1915-07-14,1929-08-10,1959,0
gustifr01,12,1261,553,1214,222,47,38,427,0,0,0,0,0,0,0,0,0,0,0,12,1239,3323,2243,319,536,0,0,0,0,1939-09-13,1950-05-17,1991,0
vernomi01,20,2409,1196,2495,490,120,172,869,0,0,0,0,0,0,0,0,0,0,0,19,2241,1448,19819,212,2044,0,0,14643,0,1939-07-08,1960-09-27,2008,0
handsbi01,11,374,19,37,6,0,0,249,11,374,834,1895,111,110,167,1128,5853,727,492,11,374,297,140,24,12,0,0,5853,0,1965-06-03,1975-08-10,,0
templga01,16,2089,896,2107,331,106,70,1095,0,0,0,0,0,0,0,0,0,0,0,16,2020,6100,3578,387,1182,0,0,51334,0,1976-08-09,1991-10-05,,0
tewksbo01,13,303,20,50,7,0,0,148,13,302,884,2043,110,102,142,812,5421,787,292,13,302,344,138,10,28,0,0,5421,0,1986-04-11,1998-09-26,,0
timlimi01,18,1105,0,0,0,0,0,4,18,1104,562,1214,75,76,122,913,3765,510,396,18,1104,200,103,16,14,0,0,3765,0,1991-04-08,2008-09-28,,0
cabreor01,15,2022,1000,2089,467,32,124,765,0,0,0,0,0,0,0,0,0,0,0,15,2003,5524,3087,201,1203,0,0,51307,0,1997-09-03,2011-09-23,,0
clarkjo01,12,556,256,437,74,26,25,385,12,539,2421,4359,330,183,162,2030,13801,1436,1209,12,564,1151,239,178,45,0,0,0,0,1882-05-02,1894-07-12,1909,1
collish01,16,1809,751,1697,312,133,22,407,0,0,0,0,0,0,0,0,0,0,0,16,1724,419,5968,180,231,0,0,219,0,1910-04-21,1925-05-15,1955,0
martipe01,13,1204,768,1250,277,76,60,444,2,2,1,2,0,0,0,0,12,1,2,12,1058,784,1709,128,58,0,0,382,0,1928-04-16,1944-10-01,1965,0
durocle01,17,1648,579,1327,211,57,24,481,0,0,0,0,0,0,0,0,0,0,0,16,1619,4698,3289,325,943,0,0,223,0,1925-10-02,1945-04-18,1991,0
suhrgu01,11,1435,714,1446,288,114,84,433,0,0,0,0,0,0,0,0,0,0,0,11,1408,766,13104,116,1086,0,0,0,0,1930-04-15,1940-05-12,2004,0
heganji01,17,1676,553,1093,188,46,93,747,0,0,0,0,0,0,0,0,0,0,0,17,1639,703,7558,86,137,75,84,12605,121,1941-09-09,1960-07-04,1984,0
martimo01,10,250,15,28,2,0,0,45,10,250,320,607,38,34,56,245,1814,288,249,10,250,116,18,5,12,0,0,763,0,1949-04-25,1959-04-22,2010,0
forscke01,16,523,16,54,6,0,0,163,16,523,885,2081,114,114,156,1053,6408,800,587,16,523,305,135,26,24,0,0,6407,0,1970-09-07,1986-05-23,,0
lynnfr01,17,1984,1071,1982,392,43,308,1124,0,0,0,0,0,0,0,0,0,0,0,17,1840,116,4607,57,34,0,0,46981,0,1974-09-05,1990-10-03,,0
downibr01,20,2360,1195,2111,361,28,276,1135,0,0,0,0,0,0,0,0,0,0,0,15,1476,373,4932,51,34,26,264,35891,519,1973-05-31,1992-10-04,,0
dempsri01,24,1791,536,1113,234,12,97,744,1,2,1,3,0,0,0,0,6,1,1,24,1686,784,7526,100,115,61,507,37903,770,1969-09-23,1992-09-27,,0
burnije01,14,1694,917,1447,298,29,315,1376,0,0,0,0,0,0,0,0,0,0,0,14,1579,93,2915,71,18,0,0,39625,0,1993-06-21,2006-09-27,,0
claytro01,17,2121,940,1915,363,55,110,1425,0,0,0,0,0,0,0,0,0,0,0,17,2070,5942,3115,245,1230,0,0,52477,0,1991-09-20,2007-09-30,,0
steinha01,14,1667,765,1595,287,91,27,43,0,0,0,0,0,0,0,0,0,0,0,14,1663,3503,2445,469,268,0,0,570,0,1898-04-22,1911-07-01,1914,0
coaklan01,9,151,14,42,3,1,0,1,9,151,445,1030,58,60,9,430,3244,283,319,9,151,262,45,21,6,0,2,27,4,1902-09-17,1911-06-27,1963,0
gromest01,17,471,58,124,9,2,0,147,17,448,894,1947,124,108,187,906,6221,783,631,17,448,249,127,13,20,0,0,1821,0,1941-08-18,1957-07-25,2002,0
larsedo01,14,490,67,145,25,5,14,140,14,422,744,1466,85,93,133,873,4752,661,744,14,424,247,97,17,22,0,0,4201,1,1953-04-18,1967-07-07,,0
stewaji01,10,780,164,336,45,14,8,219,0,0,0,0,0,0,0,0,0,0,0,10,505,541,628,34,114,0,0,7931,3,1963-09-03,1973-09-29,2012,0
giustda01,15,702,29,77,10,2,4,99,15,684,775,1679,100,95,127,1116,5211,698,580,15,684,267,137,15,11,0,0,5211,0,1962-04-13,1977-09-27,,0
seguidi01,15,642,26,58,5,1,4,197,15,641,870,1662,92,112,185,1302,5440,768,792,15,641,243,128,17,11,0,0,5442,0,1962-04-12,1977-09-24,,0
scottge02,14,2041,960,1998,307,61,271,1424,0,0,0,0,0,0,0,0,0,0,0,14,1999,1523,15671,201,1530,0,0,51217,0,1966-04-12,1979-09-27,2013,0
moneydo01,16,1731,804,1628,303,36,176,870,0,0,0,0,0,0,0,0,0,0,0,16,1554,3243,2698,150,555,0,0,39129,0,1968-04-10,1983-09-17,,0
lindsfr01,13,1449,896,1760,304,81,103,283,0,0,0,0,0,0,0,0,0,0,0,13,1401,1647,2192,137,150,0,0,308,0,1924-04-15,1936-05-15,1981,1
loberha01,14,1317,640,1252,159,82,32,156,0,0,0,0,0,0,0,0,0,0,0,14,1249,2192,1775,247,159,0,0,0,0,1903-09-21,1917-10-03,1968,0
sukefcl01,10,486,122,326,50,14,2,57,0,0,0,0,0,0,0,0,0,0,0,9,399,190,1041,33,29,26,0,0,0,1926-05-31,1945-06-07,2000,0
galanau01,16,1752,1006,1710,337,74,100,397,0,0,0,0,0,0,0,0,0,0,0,16,1586,420,3990,98,120,0,0,164,0,1934-04-29,1949-09-16,1993,0
cartyri01,15,1654,716,1680,280,17,204,664,0,0,0,0,0,0,0,0,0,0,0,12,887,65,1848,51,52,2,5,21197,6,1963-09-15,1979-09-23,,0
lansfca01,15,1895,1024,2113,335,40,153,729,0,0,0,0,0,0,0,0,0,0,0,15,1883,2911,2130,154,319,0,0,47187,0,1978-04-08,1992-10-04,,0
tananfr01,21,641,3,9,1,1,0,12,21,640,1916,4075,240,237,450,2777,12596,1709,1261,21,640,639,226,19,40,0,0,12596,0,1973-09-09,1993-10-01,,0
schalra01,18,1776,581,1357,199,49,11,358,0,0,0,0,0,0,0,0,0,0,0,18,1741,1832,7229,178,228,99,12,358,11,1912-08-11,1929-09-15,1970,1
bancrda01,16,1937,1058,2020,321,77,32,497,0,0,0,0,0,0,0,0,0,0,0,16,1916,6672,4722,669,1038,0,0,641,0,1915-04-14,1930-05-31,1972,1
gwynnto01,20,2467,1394,3174,550,85,136,444,0,0,0,0,0,0,0,0,0,0,0,20,2353,162,4548,63,27,0,0,60311,0,1982-07-19,2001-10-07,2014,1
spaldal01,8,411,417,613,88,20,2,25,7,347,1791,3271,253,65,15,142,8672,686,156,8,479,732,789,165,55,0,0,0,0,1871-05-05,1878-08-31,1915,0
ruckena01,10,337,44,157,10,6,1,64,10,337,817,2090,134,134,41,1220,7132,639,701,10,337,625,55,24,18,0,1,6,0,1907-04-15,1916-09-13,1970,0
schumha02,13,455,100,183,23,4,15,203,13,396,1098,2459,160,123,142,923,7545,941,921,13,398,651,154,24,35,0,3,98,0,1931-04-15,1946-09-25,1993,0
westsa01,16,1753,934,1838,347,101,75,540,0,0,0,0,0,0,0,0,0,0,0,16,1602,164,4528,81,64,0,0,0,0,1927-04-17,1942-09-24,1985,0
truckvi01,17,519,63,171,23,1,2,154,17,519,1129,2430,178,135,188,1541,8087,1014,1093,17,519,421,157,27,14,0,0,2252,0,1941-09-27,1958-09-26,2013,0
jonesra01,10,319,37,79,8,0,0,235,10,305,875,1915,100,123,129,735,5799,735,503,10,305,465,114,18,30,0,0,5799,0,1973-06-16,1982-09-07,,0
burroje01,16,1690,720,1443,230,20,240,1135,0,0,0,0,0,0,0,0,0,0,0,14,1287,86,2177,60,22,0,0,32528,0,1970-07-20,1985-10-06,,0
penato01,18,2017,676,1711,300,28,108,852,0,0,0,0,0,0,0,0,0,0,0,18,1995,1060,11399,120,158,107,656,48647,1225,1980-09-01,1997-09-28,,0
venturo01,16,2116,1018,1907,345,14,297,1201,1,1,0,1,0,0,0,0,3,0,0,16,2088,3677,2243,229,436,0,0,51086,0,1989-09-12,2004-10-02,,0
willibe02,16,2197,1449,2464,478,55,309,1297,0,0,0,0,0,0,0,0,0,0,0,16,2042,69,4983,50,18,0,0,53220,0,1991-07-07,2006-10-01,,0
muellbi02,11,1252,677,1263,273,22,86,590,0,0,0,0,0,0,0,0,0,0,0,11,1218,2145,858,129,224,0,0,29882,0,1996-04-18,2006-05-11,,0
nomohi01,12,326,22,65,14,1,4,225,12,325,1003,1780,123,111,254,1927,5955,942,915,12,325,180,116,13,17,0,0,5955,0,1995-05-02,2008-04-18,,0
castilu01,15,1740,1007,1907,198,59,28,865,0,0,0,0,0,0,0,0,0,0,0,15,1703,4541,3323,124,1061,0,0,43675,0,1996-08-08,2010-10-03,,0
delahed01,16,1835,1599,2596,522,185,101,244,0,0,0,0,0,0,0,0,0,0,0,16,1857,1058,6071,434,293,0,0,0,0,1888-05-22,1903-06-25,1903,1
berrayo01,19,2195,1216,2221,331,49,370,431,0,0,0,0,0,0,0,0,0,0,0,19,2035,855,9663,131,189,79,217,29358,231,1946-09-22,1965-05-09,2015,1
drysddo01,14,555,96,218,26,7,29,377,14,525,1309,3120,212,169,288,2522,10415,1137,867,14,525,695,190,59,55,0,4,10415,1,1956-04-17,1969-08-05,1993,1
santolo99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
dennyje01,13,1240,717,1290,238,77,75,605,1,1,5,5,0,0,1,1,12,4,4,13,1244,2693,2251,609,196,1,0,0,0,1881-05-02,1894-07-10,1927,0
cravaga01,11,1225,577,1136,233,84,119,520,0,0,0,0,0,0,0,0,0,0,0,11,1100,176,1686,111,28,0,0,128,0,1908-04-18,1920-10-02,1963,0
dooinre01,15,1290,333,961,139,31,10,87,0,0,0,0,0,0,0,0,0,0,0,15,1219,1597,5535,322,123,139,0,0,0,1902-04-18,1916-06-24,1952,0
mulcahu01,9,223,24,64,9,0,0,51,9,220,695,1271,45,89,69,314,3485,579,487,9,221,286,75,15,20,0,0,0,0,1935-07-24,1947-05-08,2001,0
geronce01,15,1558,469,997,163,52,54,780,0,0,0,0,0,0,0,0,0,0,0,15,1412,84,2998,37,20,0,0,28883,0,1969-04-16,1983-08-28,,0
matlajo01,13,366,32,58,3,0,0,220,13,365,977,2288,127,128,163,1536,7166,839,646,13,365,348,68,21,14,0,0,7166,0,1971-07-11,1983-09-15,,0
thornan01,14,1565,792,1342,244,22,253,851,0,0,0,0,0,0,0,0,0,0,0,11,743,502,6239,52,558,0,0,18773,0,1973-07-28,1987-08-31,,0
vanslan01,13,1689,843,1581,299,93,165,1086,0,0,0,0,0,0,0,0,0,0,0,13,1674,264,3989,55,111,0,0,39980,0,1983-06-17,1995-10-01,,0
caminke01,15,1783,906,1731,349,17,247,1184,0,0,0,0,0,0,0,0,0,0,0,15,1730,3171,1501,261,301,0,0,44063,0,1987-07-16,2001-10-07,2004,0
leiteal01,19,440,15,46,8,1,0,298,19,440,1148,2233,164,135,207,2042,7418,1052,1199,19,440,296,59,16,26,0,0,7418,0,1987-09-15,2005-10-02,,0
wardjo01,17,1842,1422,2130,232,97,26,328,7,292,1183,2317,164,102,26,920,7385,575,253,17,1870,5043,3223,950,493,0,0,0,0,1878-07-15,1894-09-29,1925,1
bartedi01,18,2034,1140,2185,448,71,80,637,0,0,0,0,0,0,0,0,0,0,0,18,2007,6383,4458,517,1192,0,0,465,0,1927-10-02,1946-05-24,1995,0
courtcl01,11,946,260,750,126,17,38,143,0,0,0,0,0,0,0,0,0,0,0,11,802,379,3556,50,63,57,143,13834,214,1951-09-29,1961-06-24,1975,0
kessido01,16,2078,899,1931,254,80,14,759,0,0,0,0,0,0,0,0,0,0,0,16,2062,6453,3292,350,1215,0,0,52116,0,1964-09-07,1979-07-31,,0
whitero01,15,1906,984,1825,306,51,162,716,0,0,0,0,0,0,0,0,0,0,0,15,1671,122,3494,53,19,0,0,43944,0,1965-09-07,1979-09-27,,0
washicl01,17,1927,929,1897,336,69,164,1271,0,0,0,0,0,0,0,0,0,0,0,17,1698,105,3216,93,22,0,0,42366,0,1974-07-05,1990-06-18,,0
pendlte01,15,1959,877,1955,368,42,143,1009,0,0,0,0,0,0,0,0,0,0,0,15,1841,4010,1423,242,325,0,0,47575,0,1984-07-18,1998-09-25,,0
galaran01,19,2275,1199,2345,446,32,400,2023,0,0,0,0,0,0,0,0,0,0,0,19,2124,1397,18402,180,1658,0,0,53725,0,1985-08-23,2004-10-03,,0
floydcl01,17,1640,831,1487,341,23,235,1077,0,0,0,0,0,0,0,0,0,0,0,15,1374,133,2891,63,79,0,0,32615,0,1993-09-18,2009-06-17,,0
rusieam01,10,487,209,428,42,29,8,170,10,462,2066,3384,245,174,76,1934,11309,1287,1704,10,485,881,200,127,35,0,0,0,0,1889-05-09,1901-06-09,1942,1
henrito01,11,1305,914,1319,273,73,187,390,0,0,0,0,0,0,0,0,0,0,0,11,1228,179,3589,57,209,0,0,563,0,1937-05-11,1950-10-01,2009,0
